,Brand,Title,Review,Rating,Author Name,Review Date,Views,Like Count,Dislike Count,URL
292,Kia Seltos,Unique Designed Car,"Kia Seltos is a car that is made with a unique design. This car has been the most awaited compact SUV. It has become the most selling car by crossing over 50,000 bookings in the past 3 months. Kia Seltos is a feature-loaded car by providing the bose speakers, heads up display, ambient lighting, etc. This car has been the most successful car in its segment after the Hyundai Creta. I have noticed that many of the Creta owners have started selling their car after the launch of Kia Seltos.",5,Mw Gaming,19-Oct-19,410 Views,0 Likes,2 Dislikes,https://www.cardekho.com/user-review/kia-seltos/unique-designed-car-91153.htm
293,Kia Seltos,Good Car,The cost of the Kia Seltos is very good and the interiors are of top-notch quality and did not feel the cheap quality. Even the base model also has good quality interior. The GT line version of the car has a very good engine and it has all the high-end features which we cannot see in its rivals. This made the seltos a very good option among its rivals in the competition.,5,Sandip Mukherjee,17-Oct-19,853 Views,1 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/good-car-90875.htm
294,Kia Seltos,Wonderful Car,"Its been 15 days on Kia Seltos GTx+ Petrol, its a wonderful car with excellent features. Turbo engine picks up very fast (100 KMPH in 9-10 secs). On highways it just smoothly flies. Some of the features are really very good like when you switch on the signal to turn, you get a view of that side in your dashboard from the camera even covering blind spots.",5,Prakash,14-Oct-19,3921 Views,7 Likes,3 Dislikes,https://www.cardekho.com/user-review/kia-seltos/wonderful-car-90414.htm
295,Kia Seltos,Hatchback With Premium Features In SUV Mask,"Indians almost forgot what SUV means, Kia Seltos may have some premium features but lacks 4X4 or AWD. Without these features off road, riding is almost not possible. Coming to pricing it is overly priced, just by adding around 10% to the top end variant we can get true SUV like Mahindra XUV 5OO which is also a 7 seater. So I personally feel going for true SUVs like Mahindra XUV 5OO or TATA Safari, Mahindra Scorpio will be a better move. Even maintenance for Indian markers like Tata and Mahindra is more economical.",1,C R V Gupta,13-Oct-19,9396 Views,21 Likes,42 Dislikes,https://www.cardekho.com/user-review/kia-seltos/hatchback-with-premium-features-in-suv-mask-90129.htm
296,Kia Seltos,No Customer Support Is Available For Kia,"I took delivery of Kia Seltos diesel automatic and before I reached home driving 15 Kms, I encountered the following issues: 1. Burning smell from hornet, 2. Oil spill over engine cover, 3. Excessive heat from front grill When I asked my dealer , he was cool enough to tell I will raise an issue with his service department. ",1,Sulaman Bawazeer,15-Oct-19,15128 Views,16 Likes,41 Dislikes,https://www.cardekho.com/user-review/kia-seltos/no-customer-support-is-available-for-kia-90635.htm
297,Kia Seltos,Comfortable family car,"Kia Seltos is very comfortable. Nice family car, mileage is also very good. There are more advanced features like rear shade mirror, etc.",5,Arsh Naren,11-Oct-19,61 Views,4 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/comfortable-family-car-89852.htm
298,Kia Seltos,An Awesome Car,This is an awesome car in the segment. The interior is superb. The looks are nice. The seating is comfortable. It is a spacious car. ,5,Nisarg Prajapati,24-Oct-19,25 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/an-awesome-car-91707.htm
299,Kia Seltos,Best Car In The Segment,"Kia Seltos has nice dual-tone lavish interior, functional dashboard, powerful steering and many more good features.",5,Ajay Pandey,22-Oct-19,30 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-car-in-the-segment-91508.htm
300,Kia Seltos,Best Car In The Segment,"Kia Seltos is the best car available in the segment with bose surround speakers, 360° camera with high resolution, electronically adjustable seats, sunroof, packed up with safety feature and it also has several engine option depending on the choice of the customer and with the elegant interior option with dual-tone dashboard and more. Though sharing the same platform/engine with the Hyundai Creta. Kia Seltos feels more premium than the Hyundai Creta in every manner. I love the fast wireless charging present in the Kia Seltos and Hyundai Creta but the styling and the design of the Kia Seltos took my heart. On the outside the alloys are awesome, the all led setup is killer, the tiger inspired grill makes the car a muscular looking SUV the boxy Shape gives it a bold SUV stance at the rear the crone line connecting the lights looks dam hot and the shark fin antenna also improves the rear look of the car the Stephen is kept under neat which I intentionally do not love but is a space saver the boot is also of good capacity with 400+ liters of boot space and more.",5,Shailendra Singh,9-Oct-19,9325 Views,6 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-car-in-the-segment-89549.htm
301,Kia Seltos,Disruptively amazing,"The driving experience of Seltos GT 1.4 Turbo petrol with DCT is commendable. It handles very well on highways, around corners and manages easily while overtaking in city drive. Infotainment system has got apple android car play and interface is really good compared to Hector. The quality of fit and finish is very good compared with any car even above its class. This car has got everything that a modern connected car can have plus it has demoralised the so-called premium cars that comes at double the price and much less features comparatively. UVO connect works really well whenever required with 37 connected features. The boot is large enough to keep 4 large bags. An air purifier with perfume diffuser is 1st in its segment. Overall it is a perfect car for the family as well as millennials.",5,Anuj Beri,10-Oct-19,11422 Views,6 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/disruptively-amazing-89666.htm
302,Kia Seltos,Ample nunber of features,"Kia Seltos is an excellent car and features are also very good. The exterior design is very awesome and important thing is a lot of variants are available. For a low end, middle end and top end all people can enjoy while buying this car. Only one thing, the waiting period is a little bit more.",5,Anonymous,8-Oct-19,830 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/ample-nunber-of-features-89152.htm
303,Kia Seltos,Beautiful car with decent price,Kia Seltos is a beautiful car wuth nice interiors at a decent price. ,5,Shaitan Gurjar,11-Oct-19,36 Views,3 Likes,2 Dislikes,https://www.cardekho.com/user-review/kia-seltos/beautiful-car-with-decent-price-89848.htm
304,Kia Seltos,Great specs and features,"Kia Seltos is a superb car. With all great specs and full features, the car has everything. Just loved it. The car is amazing, it is going to be a great car for Indian people in this range.",5,Aman Rana,10-Oct-19,335 Views,2 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/great-specs-and-features-89568.htm
305,Kia Seltos,Best of All Cars,"What a wonderful Car Kia Seltos is! I drove BMW 5 series as a test drive. I was so impressed, I thought no other car can match the power of BMW. I must truly say Kia Seltos GTX+ DCT is the best of all cars. Such amazing drive with endless features. People were stopping me on the road to know about Kia Seltos. At Night it gives another beautiful feel to drive with so many beautiful fronts, back and inside. Value for money of each and every penny that has been spent.",5,Subir Hait,8-Oct-19,4676 Views,10 Likes,2 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-of-all-cars-89161.htm
306,Kia Seltos,Good comfort and mileage,"Kia Seltos is a very nice car, it has good space and driving comfort. The 1.4 lit petrol engine gives a highway mileage of 17.8Kmpl.",5,Anonymous,8-Oct-19,99 Views,3 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/good-comfort-and-mileage-89149.htm
307,Kia Seltos,Waste of money and time,"Worst car ever I have experienced. Price is too much, you get better features even at a lesser price. It has the worst interior plastic quality. I myself owned the Kia Seltos HTK Plus variant. You can't drive at night the fog is putting up very fast very disappointed with this car.",1,Anonymous,8-Oct-19,8409 Views,12 Likes,17 Dislikes,https://www.cardekho.com/user-review/kia-seltos/waste-of-money-and-time-89144.htm
308,Kia Seltos,A Smart Choice,Kia's first offering will go up against some tough competition. Our 1st look at the Kia Seltos seems to suggest it will do more than just fine in this bunch. The engine is already bs 6 compatiable and they will run perfectly in the present fuel also. The seltos is Kia's 1st made in India product. And its a prety impressive vehicle on the inside and outside.,5,Naveen Rajesh,7-Oct-19,588 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/a-smart-choice-89090.htm
309,Kia Seltos,Best Car Go For It,Kia Seltos is the best car. A great alternative to other cars in the segment. Way more feature-loaded than any other rival. Superb ride quality and handling.,5,Ramandeep Singh Bagga,10-Oct-19,23 Views,2 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-car-go-for-it-89664.htm
310,Kia Seltos,Think before cribbing,"I saw lots of people cribbing about how Kia has come up with weak engines or price is little high, it's a mid-size SUV which competes with Creta, kicks, Duster, Ecosport with tech line of Seltos and if you want better performance you can go with gt line. I am getting 1.5-litre petrol a one above base model of 11 lakhs. It has a good engine. 5 people with their luggage can accommodate very easily. You are getting rugged looks, not like Creta soft look. The range-topping GTX+ model which now also comes in both petrol and diesel comes with feature that none of the vehicles in the current market offer Best suspension on the market. The end result is that Kia was able to bring in a very trend and highly equipped package into the Indian market and at a very good time too.",5,Anuj Joon,1-Oct-19,9765 Views,13 Likes,14 Dislikes,https://www.cardekho.com/user-review/kia-seltos/think-before-cribbing-87823.htm
311,Kia Seltos,Best Car In Price,"Kia Seltos is the future, Kia has added each an everything that a car needs, the cabin is comfortable and is the best thing of the car. There's nothing to dislike in the cabin it gives a luxurious feeling and the instrument cluster gives a bold, sassy look to interior and the black finish looks best. The plastic quality is also good, boot space is large enough and the most impressive thing is the look of the car it looks classy and the most important thing is the price range. A middle class gets a luxurious car and all the features in a mid-ranged SUV like 'KIA' easy to own and premium feel inside the car just loved it💜Best",5,Gokul,7-Oct-19,8049 Views,10 Likes,10 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-car-in-price-89068.htm
312,Kia Seltos,Looks & Performance,"Kia Seltos has classy looks, better engine, with new BS6 norms. Having a turbocharged engine with great power. Awesome driving experience.",5,Anonymous,7-Oct-19,20 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/looks-performance-88993.htm
313,Kia Seltos,Great Car,"Kia Seltos is overall power-packed performance. In the era of cheap and best, it is quality and best. Many of the segment first features are alluring. The interior takes your heart away at once. The exterior is the least of your concern, as it catches your eyes from a very far away distance. The ride quality is better than Creta, and it can beat Creta in all the fields, at any givem time and at any given place. Only long term usages report may bother you, as it is quite new in the market. But it is a risk worth taking. Afterall, it is has become the most selling SUV within one month. INDIA KNOWS WHAT TO BUY.",5,Anonymous,6-Oct-19,2264 Views,7 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/great-car-88876.htm
314,Kia Seltos,Awesome looks and interiors,The Seltos has awesome looks and interiors also. The car is best for all SUV and tail light is also different from other cars.,5,Bhavika Alimkar,6-Oct-19,19 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/awesome-looks-and-interiors-88840.htm
315,Kia Seltos,Amazing Pickup,"The Kia Seltos is a superb car, best choice I like the pickup, excellent light, and good service.",5,Deepak,5-Oct-19,22 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/amazing-pickup-88816.htm
316,Kia Seltos,Only Top Model Is Worth,"Kia Seltos is a feature boosted car, but all the features are available in the petrol GT line 1.4 Ltr turbocharged engine and only one diesel top variant engine. They could give some of the features in lower variants also.",3,Darshan Patel,3-Oct-19,2984 Views,7 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/only-top-model-is-worth-88554.htm
317,Kia Seltos,Admirable car,"Driving HKT+, value for money. Nothing is missing in interiors. Mileage on the highway is around 26-29/L, in diesel. Rear seats are spacious for three persons.",5,Rao,3-Oct-19,128 Views,4 Likes,3 Dislikes,https://www.cardekho.com/user-review/kia-seltos/admirable-car-88388.htm
318,Kia Seltos,Excellent quality,Excellent build quality and best features offered in this price range. No one offered this type of feature in this price range.,5,Rahul Kumar Mittal,2-Oct-19,22 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/excellent-quality-88078.htm
319,Kia Seltos,Best Car In Market,"Kia Seltos is the best budget car with amazing features and looks like a luxurious car. I love the inbuilt car, air purifier, headlights are also good, very comfortable car and the red colour of the car looks amazing. Kia has debuted in the Indian car market by launching a great car.",5,Amaan,2-Oct-19,287 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-car-in-market-88061.htm
320,Kia Seltos,OUTSTANDING CAR,"Kia Seltos is the best car, in this car you get all the features that a normal customer requires, but if you are going for higher variants then you get more luxury features but talking about base models, the car performs well. Now talking about top models you get all the luxury features which high-end users want, the sporty look of the car makes it outstanding, overall the car is good but they should do it better in pricing because 1 lakh just for the sunroof and 360 view camera is too much.",5,Anonymous,1-Oct-19,176 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/outstanding-car-87770.htm
321,Kia Seltos,Great features added,"Kia Seltos is nice SUV overall, it has nice height and design and it tyre is so nice it reflects even if we go to sun it is nice car and it is a foreign company and car colour is so nice overall it has projector headlights offers by Kia motors and it has seven airbags on top model Kia Seltos is the future Kia has added everything.",5,Adityanikam,1-Oct-19,33 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/great-features-added-87810.htm
322,Kia Seltos,A Perfect Car Under 20 Lakhs,"Kia motors forayed into the Indian market with a full bang on preparations and made a product which is worth applause. The driving dynamics are spot on, features are well loaded like 360* parking camera, 7 inch heads up display, ventilated seats, air purifier. You name it and Kia seltos have it. The engines are really great but the showstopper is the 1.4 T-GDI motor which is a pure gem for enthusiasts and cherry on the cake is the 7-speed dual-clutch transmission. This all doesn't even cost you much as the quality levels are fantastic too. The perfect car under 20 lakhs for these reasons!",5,Chitra Saraswat,30-Sep-19,1626 Views,3 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/a-perfect-car-under-20-lakhs-87641.htm
323,Kia Seltos,Royal Look,"Kia Seltos has superb interior and great display screen. Great color options available and looks stunning as well. Its give a royal look on Indian roads. The height of the car and the ground clearance is superb for indian roads. Apart from great looks, its engine is smooth and cabin noise is super silent. In the end, a car is very unique and one of the kind.",5,Gaurav Wadekar,29-Sep-19,735 Views,2 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/royal-look-87485.htm
324,Kia Seltos,Phenomenal Kia Seltos,The Kia Seltos is so amazing the looks are extravagant. The front end of the Seltos is particularly impressive. The huge tiger-nose grille is Kia's design trademark. The quality levels of the Seltos of both versions of the car that we tested are simply phenomenal.,5,Anonymous,29-Sep-19,33 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/phenomenal-kia-seltos-87445.htm
325,Kia Seltos,Kia love of everyone,"The five-seat SUV is Kia's first model for India and has the task of establishing the Korean carmaker in our market. It does have the right ingredients for the job. The Seltos is attractive, keenly priced and comes with a wide range of engine and gearbox options. On offer are 1.5-litre petrol, 1.4-litre turbo-petrol and 1.5-litre diesel engines, each available with manual and automatic gearbox options. Impressively, all versions of the Seltos comply with BS6 emission norms from launch. The Seltos is available across multiple variants and Kia has plans to widen the range further with the introduction of the top-spec version across more engine-gearbox options.",5,Aman Bansal,27-Sep-19,48 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/kia-love-of-everyone-87235.htm
326,Kia Seltos,Game Changer Car,"This Kia Seltos gonna be game-changer in the automotive industry because it is gonna win the hearts of every Indian car lovers through its stylish and sporty look. And the Kia company is very known for their cars as they are stronger, trusted and performer in the automotive industry in the world. Thank you.",5,Amit Chaudhary,30-Sep-19,159 Views,1 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/game-changer-car-87548.htm
327,Kia Seltos,Connected Car,"WhenKia came up with its new model seltos every one was excited and when it was launched by a bulk of features and it was a success for Kia. Kia Seltos is a very good engineered vehicle with all new features that we need in our day to day life like keyless entry, Connected car, etc. It has croosed more than 35,000 happy customers.",5,Hv Raghava,29-Sep-19,176 Views,0 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/connected-car-87518.htm
328,Kia Seltos,Totally different from expectations,"Kia Seltos has very bad quality interiors plastic, front grill is of plastic. The inner space id good, good seat comfort, and the pick up is good in petrol model.",2,Anonymous,29-Sep-19,85 Views,2 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/totally-different-from-expectations-87433.htm
329,Kia Seltos,Performance of the car,"The Kia seltos is best to other cars, and the look of this car is great and the feature of the car is very important to others cars, and this car compares the other SUV cars this car performance is also very good and I saw all the version of this car is very good medium people also got this car.",5,Neeraj Kumar,30-Sep-19,166 Views,2 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/performance-of-the-car-87653.htm
330,Kia Seltos,Spend Less Get More,"Most of the new and smart features given in Kia Seltos at a reasonable price. 1.smart air purifiers 2.head up display. 3.360°camera view. Massive look with all led headlamp DRLS and turn indicators. The UVO Connected car same as bluelink, it has 10.5 inches smart display with apple car play and more. Diamond cut alloy wheels. Comfortable interior with a sunroof. More smart and some basic need features are given at a reasonable price. It is a value for money product.",5,Vinay Borkar,24-Sep-19,17053 Views,11 Likes,9 Dislikes,https://www.cardekho.com/user-review/kia-seltos/spend-less-get-more-86610.htm
331,Kia Seltos,Dream Car For Lower Orders,"Kia Seltos is the best upmarket vehicle, basically, Kia is known for his world-class design and the material quality used is excellent. Fit-finish and the placement of the infotainment system high up in the driver's line of sight with 10.2-inch touchscreen is outstanding. Here Kia Seltos offers a powered driver's seat, ventilated front seats, ambient lighting, a 360-degree parking camera, and even an onboard air purifier are the key features which were just a dream for middle-class families or lower-order vehicles.",5,Ajay Choudhary,25-Sep-19,12622 Views,3 Likes,9 Dislikes,https://www.cardekho.com/user-review/kia-seltos/dream-car-for-lower-orders-86722.htm
332,Kia Seltos,The Best Car In The Mid Range,"Kia Seltos is the future, Kia has added each an everything that a car needs, the cabin is comfortable and is the best thing of the car. There's nothing to dislike in the cabin it gives a luxurious feeling and the instrument cluster gives a bold, sassy look to interior and the black finish looks best. The plastic quality is also good, boot space is large enough and the most impressive thing is the look of the car it looks classy and the most important thing is the price range. A middle class gets a luxurious car and all the features in a mid ranged SUV like 'KIA' easy to own and premium feel inside the car just loved it💜",5,Madhav Acharya,25-Sep-19,5315 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/the-best-car-in-the-mid-range-86868.htm
333,Kia Seltos,Best Aggrasive Car,"Kia Seltos is the best car in the market. This car is clearly overtaken her rivals like creta, harrier, nexa . Super. Getting all the features like a led lamp, super comfort seat, led screen for media and Gps etc, adjustable steering and seats, sunroof for more luxuries feel to drive this beast. Super smooth driving experience with powerful engine etc... Getting all these features in this price range. Great deal to catch for all of you.",5,User,26-Sep-19,1301 Views,1 Likes,2 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-aggrasive-car-86995.htm
334,Kia Seltos,No safety for diesel HT line automatic top model,"2 airbags are the minimum safety but even the top variants of HT line get the 2 airbags only, it is very disappointing. HTX+ diesel automatic whose ex-showroom price is 16lakh has only 2 airbags. This a deal-breaker for anyone looking for diesel automatic SUV. Kia provides a lot of fancy features but when it comes to essentials they lag.",1,Anonymous,26-Sep-19,205 Views,6 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/no-safety-for-diesel-ht-line-automatic-top-model-86934.htm
335,Kia Seltos,In love seltos,Kia is one of my favorite cars. I love the road presence of the car and the comfort level of the car. The touch screen system is superb huge and smooth to use. Seats are very much comfortable and there is a huge amount of knee room and headroom present in the car. Boot space is perfect for a long-distance.,5,Rohan,23-Sep-19,46 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/in-love-seltos-86444.htm
336,Kia Seltos,Value for money SUV,"Kia Seltos has an excellent performance, superb design, best in features, smooth drive, best price range and comfort.",5,Anonymous,27-Sep-19,19 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/value-for-money-suv-87146.htm
337,Kia Seltos,Music System Is Not Good,"Kia Seltos : Speakers are not of good quality, very low volume, running is very good, mileage awesome, smooth and easy to drive, lights are the best part, but annoyed to see the volume of speakers.",3,Vandana Gupta,25-Sep-19,8879 Views,9 Likes,7 Dislikes,https://www.cardekho.com/user-review/kia-seltos/music-system-is-not-good-86830.htm
338,Kia Seltos,Fully loaded,The best car in this segment than the Creta and special thing is that this car is equipped with a Bose stereo system which is top-notch.,5,Rohith,23-Sep-19,20 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/fully-loaded-86319.htm
339,Kia Seltos,The Car Which Has Ventilated Seats,"Kia Seltos is an excellent car. It has many features that we all want. In today's time, we need everything luxury so this car is also a luxury car. This car is stylish. It has good audio system with a good touchscreen and has ventilated seats. ",5,Sandeep Raheja,24-Sep-19,117 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/the-car-which-has-ventilated-seats-86621.htm
340,Kia Seltos,Best Car Ever For The Family,Kia Seltos is the best in class. A complete package for a family. Love the design and the interior design is out of the world. The driving pleasure is so comfortable. The best in the class boss audio system. It roles like a lion just too much fun riding with this machine. No doubts about the vehicle. Kia you've done a great job and helped people to choose the best one. Thank you. Team Kia,5,Blessington,22-Sep-19,14165 Views,13 Likes,14 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-car-ever-for-the-family-86243.htm
341,Kia Seltos,Good Car Over MG,I test drove the Kia Seltos car and found it had very good in a pickup with a smooth drive. I was quite worried as I had canceled the MG Hector petrol automatic as I was not happy with the pick up and prebooked Seltos. The features are really awesome besides being smaller in size it is a great city car. The mileage also I have been told is significantly better than MG.,5,Ravi Kapur,22-Sep-19,5001 Views,8 Likes,5 Dislikes,https://www.cardekho.com/user-review/kia-seltos/good-car-over-mg-86274.htm
342,Kia Seltos,The car with quality,"Best design car in the market, and gives a premium feel. The material which is used to make the interior is also very premium and good. At last, the car is very good.",5,Aman Yadav,20-Sep-19,21 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/the-car-with-quality-85903.htm
343,Kia Seltos,Amazing Seltos,"I got GTX+ petrol manual amazing car driving experience, full of features fully loaded It's really a vehicle would satisfy you to the extreme.",5,Dr Prateep Vyas,20-Sep-19,88 Views,3 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/amazing-seltos-85896.htm
344,Kia Seltos,Great Car at great Deal,"Good looking car as compared with other SUVs, best in class and seriously I love this car.",5,Dheeraj,19-Sep-19,17 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/great-car-at-great-deal-85767.htm
345,Kia Seltos,Car with Good Quality,"The car was best in driving, Comfort, and safety. Feels like premium SUV. The sports version of Kia is absolutely fantastic. The best in the feature. The interior and exterior of the car are well designs. The grill of the car looks attractive. And the best part of the car is the BOSE sound system. To be honest the best feature in the car I liked it most. The mood lighting feature is also attractive. Overall best premium SUV car. The leather seats of the car are comfortable. Knee space at the back is good also. And boot space is extra large. The good thing about the car. Engine make less noise. Even the sunroof is best. Al 360 camera looks good in the screen.",5,Ashu Kante,19-Sep-19,514 Views,3 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/car-with-good-quality-85765.htm
346,Kia Seltos,Good looking,"The Seltos has a nice car with a nice look, good interior looks and I love the make, design, and interior of the car.",5,Rohan Adarkar,19-Sep-19,20 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/good-looking-85732.htm
347,Kia Seltos,A luxury fire,The design is marvellous. The design is very different from all the mini SUVs in India. Keep up the fire.,4,Shashi Bhushan Singh,19-Sep-19,15 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/a-luxury-fire-85723.htm
348,Kia Seltos,Car of the year,Awesome design comes with good pricing. The most amazing part is the GT line. But KIA should focus on increasing the number of dealers in the city like Nagpur.,5,Sandesh Nandurkar,18-Sep-19,21 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/car-of-the-year-85680.htm
349,Kia Seltos,The Indian SUV,The SUV with great features and BS6 compatibility is the key. The engine is tried and tested on Indian roads. The quality of steel is not good light doors and average shockers. The rear bench is small just to increase the boot space.,4,Sachin,18-Sep-19,41 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/the-indian-suv-85668.htm
350,Kia Seltos,Lovely Car In Indian Market,"I test drove Kia Seltos HTX+ 1.5L Diesel AT- simply loved the vehicle. Driving was too easy and comfortable. The noise level was nearly zero, difficult to distinguish between petrol and diesel engine by its' sound. HTX+ 1.5L Diesel is missing in some advanced features such as 360 camera, HUD and 6 air-bags vis-a-vis GTX+ variant. However, GTX+1.5L Diesel AT launched in last week and booked one. Price seemed to be a bit on the higher side for GTX+ 1.5L Diesel AT.",5,Subir Saha,17-Sep-19,17752 Views,9 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/lovely-car-in-indian-market-85532.htm
351,Kia Seltos,Value For Money Car,"Kia Seltos is value for money SUV. Its stylish exterior and luxurious interior features added great value to it. Overall looks and design is really class in the segment. Enhanced BS 6 power of engine surprised you. Maximum care has been taken to integrate safety features like airbags and ABS etc. Certainly you will feel pleasure to have it. Undoubtedly, this car is going to become a game-changer in the Indian automobile market.",5,N K Gupta,17-Sep-19,3143 Views,6 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/value-for-money-car-85511.htm
352,Kia Seltos,Price Is Too High,Kia Seltos is good but diesel engine should be more powerful and the price is also expensive because the middle-class family can only extend their budget to 14lakh and the expensive price of cars is the reason behind the auto sector low sales auto industry should think about Indian middle-class family.,3,Ritesh Sengar,17-Sep-19,6275 Views,15 Likes,7 Dislikes,https://www.cardekho.com/user-review/kia-seltos/price-is-too-high-85506.htm
353,Kia Seltos,Overpriced Vehicle In Featured Variants,"Kia Seltos is overpriced in featured variants and tech line features are not good to enjoy the vehicle. Boxy looks of the dashboard are not good, interior color combinations are not available, not luxurious interior. If we are driving near a hundred , mileage is coming down drastically. Families need sunroof for kids enjoyment and 6 airbags which are absent in techline. I feel Kia should release fully featured tech line with on-road price at 15 lakhs otherwise Kia may not be successful in India.",3,Naresh,17-Sep-19,7845 Views,17 Likes,23 Dislikes,https://www.cardekho.com/user-review/kia-seltos/overpriced-vehicle-in-featured-variants-85412.htm
354,Kia Seltos,The Best In The Segment,I recently bought a Kia Seltos and I feel it was the best decision ever. This car exceeded all my expectations for a car in this price range. The interior quality is damn good. I picked up a diesel car and it's pretty smooth. The seats are super comfortable. There is a lot of leg space. I would recommend this car to everyone.,5,Anonymous,17-Sep-19,2626 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/the-best-in-the-segment-85372.htm
355,Kia Seltos,Extravagant Looks,"Kia Seltos is so amazing the looks are extravagant. I just book this car and I am waiting eagerly for its delivery. The front end of the Kia Seltos is particularly impressive the huge Tiger Nose grille is Kia Seltos design trademark. The entry-level engine will be a 1.5-liter naturally aspirated petrol engine, producing 113bhp and 144Nm. The quality level of the Kia Seltos of both versions of the car that we tested are simply phenomenal. From plastics and soft-touch surfaces to digital screens and general fit-and-finish, everything is simply class-leading.",5,Simion Raja,16-Sep-19,6374 Views,8 Likes,4 Dislikes,https://www.cardekho.com/user-review/kia-seltos/extravagant-looks-85294.htm
356,Kia Seltos,Disappointed,"Hi, there I will tell u that what is including the Kia Seltos. It's all about Kia Seltos which is an SUV car & it's comparing with Creta. Its having 1.5 petrol engine & 1.5 diesel engine. In the diesel top variant, it's having only 2 airbags which are disappointing us but in a petrol variant, it included 6 airbag this is not a good thing they have to provide in diesel variant 6 airbags.",5,Naresh Menghani,18-Sep-19,17132 Views,36 Likes,23 Dislikes,https://www.cardekho.com/user-review/kia-seltos/disappointed-85636.htm
357,Kia Seltos,Next Level Technology Car,"I rate Kia Seltos 5 stars because it is very good if we see technology-wise, it is to the next level. I liked the GT line, its engine is very powerful with 6000rpm. I like the sunroof, ventilated seat, the popup speedometer, boot space, exterior look and I guess it will make a name in India and because of this car other companies might be in a problem.",5,Vishal Vishwakarma,17-Sep-19,331 Views,0 Likes,2 Dislikes,https://www.cardekho.com/user-review/kia-seltos/next-level-technology-car-85481.htm
358,Kia Seltos,Extreme Awesome Car,Kia's first product in India is the Kia Seltos compact SUV and I get chance to drive the car. Kia Seltos comes loaded with features and there are two engine options to choose from too.very smooth and perfect engine which feels splendid to drive and its very fun to drive. Experience the neat and compact SUV.,5,All About Islam,18-Sep-19,112 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/extreme-awesome-car-85639.htm
