,Brand,Review,Rating,Author Name,Review Date,URL
291,MG Hector,"Wonderful car and looking very nice I am very impressed this car system and looks. This is a really wonderful car, the driving experience is wonderful & mileage is very good. I like this car, I am very happy to choose this car, amazing look easy to drive, and 100% safe.",5,Ashish Rajput,"Jul 11, 2019",https://www.cardekho.com/user-review/mg-hector/my-experience-71812.htm
292,MG Hector,"MG Hector is a great car and best in features out there in the segment, and the advantage is that the prices are also outstanding and in features, I can't say because better have this car into your garage.",5,Suryansh Shukla,"Jul 10, 2019",https://www.cardekho.com/user-review/mg-hector/love-the-quality-of-this-product-71717.htm
293,MG Hector,"I test drove a smart petrol automatic transmission, it was wonderful to experience. I booked the same in May 19 Pre-bookings.",5,Jipsy,"Jul 12, 2019",https://www.cardekho.com/user-review/mg-hector/full-value-of-money-71948.htm
294,MG Hector,This car was amazing and this is the feature car in our country. it's really a human thing,5,Manju Bhargav,"Jul 12, 2019",https://www.cardekho.com/user-review/mg-hector/great-car-71945.htm
295,MG Hector,"Awesome looking stylish, my dream car, there is none in the competition in this price range. Great work MG.",5,Faraz Khan,"Jul 12, 2019",https://www.cardekho.com/user-review/mg-hector/fabulous-work-by-mg-71944.htm
296,MG Hector,"Realistic car, I just can't express my love about this MG Hector. It is fantastic, it is amazing, and the main thing it is value for money. I just loved it and its turbo engine gives a kick.",5,Aakarsh Verma,"Jul 11, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-the-new-human-bond-71740.htm
297,MG Hector,"Outstanding SUV ever in this range, going to boom the market. It's really having outstanding and advanced features and also has a great safety. It is completely comfortable from each and every angle.",5,Kaptaan,"Jul 12, 2019",https://www.cardekho.com/user-review/mg-hector/outstanding-suv-71877.htm
298,MG Hector,MG HECTOR is an awesome car because of its looks and features. Voice control is an add on in this car. It also has a panoramic sunroof. I love this car.,5,Dwarika Prasad Gupta,"Jul 11, 2019",https://www.cardekho.com/user-review/mg-hector/great-car-71819.htm
299,MG Hector,"It's not just a car, it is a full tank of features, performance, and quality.",5,Kanishk Patidar,"Jul 11, 2019",https://www.cardekho.com/user-review/mg-hector/i-love-this-mg-hector-71797.htm
300,MG Hector,"MG Hector is an amazing car with all the right features at an unbelievable price. The car makes an impact in the first glance and the interiors do the rest. Did a test drive of the petrol DCT as not interested in manual versions and the engine was on song. you can't tell it a 1.5-liter motor as the delivery is very smooth. I am driving a CRV auto and this guy puts it to shame. Did visit KIA to look at the Seltos and it sure is another winner but through sheer size and the panoramic sunroof, Hector leaves it behind.",5,Ashish Swami Verified Buyer,"Jul 08, 2019",https://www.cardekho.com/user-review/mg-hector/hector-great-car-at-the-right-price-71303.htm
301,MG Hector,This car is a very nice feature also the looking of this SUV is fantastic just like the luxury car I impress from this car because their features are the most innovatory.,4,Sameer Khan,"Jul 08, 2019",https://www.cardekho.com/user-review/mg-hector/good-car-71384.htm
302,MG Hector,MG Hector is the best car also getting all the attractive features in this car in this budget range.,5,Ashish,"Jul 08, 2019",https://www.cardekho.com/user-review/mg-hector/good-car-71322.htm
303,MG Hector,"Seems to be right on Informant System, MG Hector has excellent features and design in this price range.",3,Priyank Arora Verified Buyer,"Jul 08, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-71320.htm
304,MG Hector,MG Hector is the best car ever. India's new vehicle with great functions. This is really excellent features upgraded SUV. Feels like nothing is better than this.,5,Akshay Joshi,"Jul 08, 2019",https://www.cardekho.com/user-review/mg-hector/feel-the-technology-drive-on-your-voice-command-71306.htm
305,MG Hector,MG Hector is a modern car with GB AI technology. Must buy this car.,5,Anonymous,"Jul 10, 2019",https://www.cardekho.com/user-review/mg-hector/super-car-71671.htm
306,MG Hector,      MG Hector is very beautiful and nice color. MG Hector looks like a racing car.    ,5,Adr,"Jul 10, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-beautiful-car-71658.htm
307,MG Hector,"MG Hector is very strong and has a stylish look with a smooth drive. Therefore, MG hector is the best car in the world.",5,Mojesh Chowdary,"Jul 09, 2019",https://www.cardekho.com/user-review/mg-hector/super-car-71572.htm
308,MG Hector,MG Hector is the best car I have ever seen. It is available in a very affordable price range.,5,Girdhar Kanaujia,"Jul 09, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-71568.htm
309,MG Hector,"MG Hector is a nice car better than all other cars because the car is very strong with a stylish look with smooth drive therefore, MG hector is best in the world.",5,Tushar Shriganesh,"Jul 08, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-71272.htm
310,MG Hector,"As of now the looks and features are awesome, waiting to experience the josh soon, the waiting period for this car is too long, if the colour option would've been more costumers will be happier, I feel it's a revolution in the Indian car industry giving so much importance for safety even in the base model with an affordable price.",5,Rajesh Kumar,"Jul 07, 2019",https://www.cardekho.com/user-review/mg-hector/a-revolution-in-indian-car-industry-70903.htm
311,MG Hector,"MG Hector has a very powerful engine. Also, the looks and interior are great. There is no complain about Hector. It is a real SUV. Firstly I liked Creta but Hyundai is taking lots of money but not giving keyless entry, push-button start/stop feature but when MG hector will come to the market. It will push-back the market of Creta.",5,Meghji Arjun Patel,"Jul 07, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-71124.htm
312,MG Hector,It's so Beautiful looking The car is very nice Number one looking. I'm interested in MG Hector mini-SUV.,5,Shahzad Ali Verified Buyer,"Jul 07, 2019",https://www.cardekho.com/user-review/mg-hector/mini-suv-hector-70956.htm
313,MG Hector,Good car beat in segment its hybrid version is very classy in the ride but diesel is also good.,5,Neeraj Kumar Tilak,"Jul 07, 2019",https://www.cardekho.com/user-review/mg-hector/best-in-segiment-70953.htm
314,MG Hector,Best car ever this car is so much comfortable and looking is superb.,4,Deepak Rajpurohit,"Jul 07, 2019",https://www.cardekho.com/user-review/mg-hector/super-best-car-70951.htm
315,MG Hector,Best car in the price range. Best intelligent SUV. With all-new modern features. Ai,5,Thomas George,"Jul 07, 2019",https://www.cardekho.com/user-review/mg-hector/its-a-human-thing-70935.htm
316,MG Hector,Best car in range 150000 to 230000 lakhs too premium car too good I like car features to sensory too good and too good ABS and sensor.,5,Adnan Meman,"Jul 07, 2019",https://www.cardekho.com/user-review/mg-hector/hector-review-70934.htm
317,MG Hector,Very nice car I have seen ever its a car which has new features at an affordable budget.,5,Dhruv,"Jul 07, 2019",https://www.cardekho.com/user-review/mg-hector/features-are-the-best-70933.htm
318,MG Hector,"I love it, hopefully, it will get AWD soon and 7 seaters! And it will eat the SUV market. Just expand service centres and showroom ASAP that's all.",5,Kshitij Ghanghav,"Jul 07, 2019",https://www.cardekho.com/user-review/mg-hector/best-of-all-suv-70925.htm
319,MG Hector,Amazing experience when I drive smart DCT petrol. It's very aggressive pricing for the best product among all rivels.,5,Pratik Patel,"Jul 07, 2019",https://www.cardekho.com/user-review/mg-hector/mg-is-the-best-70817.htm
320,MG Hector,Awesome space and comfort are top-end And the feature is the coolest.,5,Abdul Rahman,"Jul 06, 2019",https://www.cardekho.com/user-review/mg-hector/this-is-awasome-and-the-feature-is-the-mind-blowing-70804.htm
321,MG Hector,"I like this car, because of its style and outstanding features.",5,Pradeep Kumar Singh,"Jul 06, 2019",https://www.cardekho.com/user-review/mg-hector/it-is-the-best-70786.htm
322,MG Hector,"Awesome car ever... I loved its features, voice control all of the things... It's the most popular car all over the world.",5,Akashdeep Bhagat,"Jul 06, 2019",https://www.cardekho.com/user-review/mg-hector/awesome-car-70728.htm
323,MG Hector,Excellent interiors and smooth driving! It has amazing features which I never experienced! Worth of money.,5,Mr A I Rajpura,"Jul 06, 2019",https://www.cardekho.com/user-review/mg-hector/mg-the-india-hawk-70727.htm
324,MG Hector,This car is a very nice and beautiful car I like this car very much The most beautiful thing is voice control in this car this the plus point for MG HECTOR.,5,Parakram Singh,"Jul 06, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hectorthe-smart-car-70702.htm
325,MG Hector,Amazing car with amazing features. Feel luxury and spacious Catch eye of everyone when passes through.,5,Sandeep Kumar Singh,"Jul 06, 2019",https://www.cardekho.com/user-review/mg-hector/powerfull-and-luxury-70700.htm
326,MG Hector,"MG Hector is a perfect car at the low budget range. Also, getting all new attractive features in this car.",5,Ayush Parekh,"Jul 06, 2019",https://www.cardekho.com/user-review/mg-hector/a-perfect-suv-70698.htm
327,MG Hector,"Smart car, well maintained with an awesome mileage and cabin space with different colors and variants. It has internet inside and voice-control. A 5 seater SUV with cruise control, fog lamps, alloy wheels, ABS and airbags for a safe and comfortable drive. The future is ahead with MG.",5,Shivam Mishra,"Jul 06, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-70683.htm
328,MG Hector,Too good car and good fiction & feature this is a future car.,5,Kalpit Jain,"Jul 06, 2019",https://www.cardekho.com/user-review/mg-hector/good-car-ever-70735.htm
329,MG Hector,MG has made a fabulous SUV. Most spacious SUV in the class. Intelligent Internet is inside this car.,4,Tejas Ghadge,"Jul 06, 2019",https://www.cardekho.com/user-review/mg-hector/best-in-class-and-first-in-class-features-70694.htm
330,MG Hector,MG Hector looks like a beast. In suv segment this one has an lot of features in an affordable price. Improve some more dealership in many other cities to spread the wings of hector.,5,Vignesh,"Jul 06, 2019",https://www.cardekho.com/user-review/mg-hector/georgeous-one-70679.htm
331,MG Hector,MG Hector is a good car in this budget range with all the best features in this car.,5,Narayan,"Jul 05, 2019",https://www.cardekho.com/user-review/mg-hector/good-car-70579.htm
332,MG Hector,Voice optimization has been shown in this car. MG Hector is a next-generation car.,3,Sri Sailesh,"Jul 05, 2019",https://www.cardekho.com/user-review/mg-hector/review-of-mg-hector-70554.htm
333,MG Hector,The best car and the features are awesome. I like the car and Rs. 18 lacs model is good.,5,Tejas Shingala,"Jul 05, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-70473.htm
334,MG Hector,Best car with great technology and superb performance which will boost the market.,5,Neel Bhojani,"Jul 05, 2019",https://www.cardekho.com/user-review/mg-hector/will-rock-the-market-70383.htm
335,MG Hector,"It is a nice car, I loved it. This car is luxurious.",5,Kaushik Gohil,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/lovely-and-simple-70371.htm
336,MG Hector,"MG Hector is an awesome looking car, the best in performance.",5,Rajput Vishal,"Jul 05, 2019",https://www.cardekho.com/user-review/mg-hector/grea8-looking-70559.htm
337,MG Hector,MG Hector has a superb look and fantastic features in this price range.,5,Veerababu Naidu Puli,"Jul 05, 2019",https://www.cardekho.com/user-review/mg-hector/excellent-car-in-this-budget-70500.htm
338,MG Hector,Nice car and interiors are made up of good quality.,5,Akash Verma,"Jul 05, 2019",https://www.cardekho.com/user-review/mg-hector/car-review-70467.htm
339,MG Hector,This car is like a luxury and it looks like best SUV with premium looks.,5,Aum Parmar,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/upcoming-beast-70363.htm
340,MG Hector,"The name Hector comes from Greek mythology. And MG Motor believes that its new SUV is that hero to win it much acclaim in India. Much has been said about the MG Hector already but now, we finally got to drive it in the lovely locales of hills and tea gardens in and around Coimbatore. It will be going up against rivals such as the Tata Harrier, Jeep Compass and Hyundai Tuscon. With the SUV market flourishing, it was smart thinking from MG to have an SUV as its first launch for India. And it is connected too.",4,User,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-review-70337.htm
341,MG Hector,"Superb and fabulous MG get success in India and I wish it will be nice in future too. But please don't launch your older model in India which already existed in another country because Indian people always want to new, so new models are always acceptable by our country. and you will definitely get more satisfaction from our country, I hope you like it.",5,Mihir Khunt,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/out-of-our-expectations-no-need-to-tell-you-anyth-70351.htm
342,MG Hector,"MG Hector gives the feeling of the luxurious car in this range, boot space and well-maintained cabin space and excellent mileage.",5,Vinil,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/good-car-70326.htm
343,MG Hector,"Nice car I have ever seen in India. MG has a voice controller, internet, sunroof and a large amount of boot space.",5,Kezia Vasanthi,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/mg-the-life-of-humans-70321.htm
344,MG Hector,"What makes the MG Hector a winner is its fantastic introductory price which ranges from Rs 12.18 lakh to Rs 16.88 lakh (ex-showroom, pan-India). MG has clearly put its money where its mouth is by giving a very appealing SUV that offers the maximum bang for your buck.",4,Navneet Agarwal,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/should-i-buy-one-70313.htm
345,MG Hector,This is the best feature car in this segment but giving four-star ratings because the workshop is a big issue as this is a new company.,4,Ramesh Meena,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/best-in-class-70308.htm
346,MG Hector,"The pricing of MG Hector is really aggressive and features like internet and 10.5"" infotainment and auto AC from your remote is awesome. The only concern for new buyers is the cost of service and fuel efficiency.",5,Naresh Verified Buyer,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/price-is-high-70297.htm
347,MG Hector,"It's Really High tech car in the lower segment...If this type of cars coming in the market then BMW, Audi is not having a good future for up to 35 lakhs price.",5,Pushpak Mithe,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/maney-value-70268.htm
348,MG Hector,MG Hector is a very nice car. It is also known as Internet car.,5,Thakur Ji,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-70343.htm
349,MG Hector,This is a superb car. The performance is excellent. The looks are great. ,5,Amit Chauhan,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/a-superb-car-70255.htm
350,MG Hector,Great car. It is the best ever SUV I have had.,5,Tharan Aakhash,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/beast-of-the-segment-70241.htm
351,MG Hector,MG Hector is an imposing car in this budget range. I am getting all the excellent features in this car.,5,Raghav Goyal,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/an-awesome-car-70236.htm
352,MG Hector,"Nice, after so many years Morris Garages(MG) came in the market.",5,Rishu Kumar,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-70231.htm
353,MG Hector,It has very good new features like voice recognization system it is a new generation car with the 10.3-inch infotainment which can control all the things of car.,5,Krishna,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/its-a-human-thing-70225.htm
354,MG Hector,It is a very good car and it has an inbuilt internet and awesome car. I love it.,5,Monika Sharma,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/i-like-this-car-70215.htm
355,MG Hector,This is called the real car with amazing features and excellent look.,5,Tik Tok Crown,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-70213.htm
356,MG Hector,"Very good looking and big space with very good features and consists of 10 inches screen with Bluetooth, charger plug inside and 4 side cameras, can see in the 10 inches screen. It is a first car which recognizes the voice and can close or open windows and sun-roof with the voice itself. Absolutely a very good car which I have experienced.",4,Jadhav Vivek,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/good-looking-70200.htm
357,MG Hector,"Internet feature is amazing, helps to avoid accidents on road.",5,Ankush,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/human-thing-70118.htm
358,MG Hector,I liked the interiors and the panoramic sun-roof and the headlights.,5,Shobha Gupta,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/highlights-about-the-car-70242.htm
359,MG Hector,Very good in features and comfort. The pricing is good.,5,Abhay Lingwal,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/best-future-feature-70194.htm
360,MG Hector,"MG Hector is a perfect vehicle for us powerful smart and hybrid got attached to our soul this car thank you so much MG lots of love go ahead we all wish to come forward with your new upcoming vehicle and its a next-level car keep it up , and you are in the high level there is no other vehicles in this segment to compete with your vehicle we all are happy to see a perfect car for us after a long time once again thank you MG.",5,Anonymous,"Jul 03, 2019",https://www.cardekho.com/user-review/mg-hector/love-this-car-69876.htm
361,MG Hector,I would like a 4 star because of it a new company in India and until and unless this car is used for a year we are unable to know its weakness.,5,Yuvraj Solanki,"Jul 03, 2019",https://www.cardekho.com/user-review/mg-hector/mg-should-mantain-its-brand-value-70095.htm
362,MG Hector,MG Hector is a family hybrid car with lots of features and voice command got excellent features.,5,Devansh Mishra,"Jul 03, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-in-india-70087.htm
363,MG Hector,MG Hector is a supercar with all the exciting features in this range.,5,Punky Prince,"Jul 03, 2019",https://www.cardekho.com/user-review/mg-hector/best-in-look-69999.htm
364,MG Hector,"MG Hector has great. Also, the interior and exterior of this vehicle are very much lovely.",4,Shashank Olivkar,"Jul 03, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-69977.htm
365,MG Hector,MG Hector is an awesome car also getting a great look in this car.,5,Sunil Jain,"Jul 03, 2019",https://www.cardekho.com/user-review/mg-hector/nice-car-69932.htm
366,MG Hector,"MG Hector is a beautiful looking car with beautiful looking interiors as well as the exteriors having all led lights, including the DRLs as well as the leading light. The engine is a highlight as it is as powerful as a beast that's why it specifies the beautiful heading creature.",5,Shivam,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/beautiful-beast-69851.htm
367,MG Hector,Nice car because the company is good and the car is awesome.,5,Jay Kansara,"Jul 04, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-70108.htm
368,MG Hector,"Amazing car and has great facilities and it is a very comfortable car, And it is fun to ask questions to MG, and you get the reply quickly Mg hector is a well modernist car by Morris garages, and it helps us to like know about the luxury in a cheap cost. It is a five-seater car, and it is very smooth for driving.",5,Rejin,"Jul 03, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-its-a-human-thing-70007.htm
369,MG Hector,The driving is really nice. The engine is very smooth. It is a better option in comparison with other cars in the segment. ,5,Dipen Vekariya,"Jul 03, 2019",https://www.cardekho.com/user-review/mg-hector/the-best-suv-car-69964.htm
370,MG Hector,"What's it like on the outside? The Hector is certainly a head-turner and it drew quite an audience everywhere and every time we stopped for photos on the picturesque route from Coimbatore to Coonoor. The nose has lots of interesting detailing and follows the current trend where the headlight cluster is placed down at bumper level with the LED DRLs sitting above where the lights typically should be. The humongous grille, which you just can?t miss, feels a touch oversized, even on a car so big though. The blade-like DRLs further accentuate the size of the grille and look great when illuminated. There's a good dose of chrome, of course, used liberally around the grille, and C-shaped headlight housings. The prominent air intake in the lower bumper and massive skid plate look the part and give the Hector serious SUV credibility.",5,Annmay Kadve,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/amazing-journey-ahead-69841.htm
371,MG Hector,"Words won't be enough to describe the experience this car offers; luxury beyond comparison, comfort beyond explanation and features beyond imagination. Car is full First in segment features and surprises which will compel you to fall in love with it in a first look. Necessary have a car that will make owners pride and everyone else envy.",5,Dinesh Nagpal,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hectorsurprises-beyond-imagination-69840.htm
372,MG Hector,"MG Hector is what a fantastic car at the very aggressive price its 1st product of mg and it will kill tata harrier jeep compass etc. Amazing looks however spending 20 lakh to a new car company can be a risk, but otherwise, this is the best product and a very feature-rich car, even it's base model.",4,Muhammed Fajar,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/an-amazing-car-69817.htm
373,MG Hector,"It is made to be destructive in its segment. MG Hector loaded with tons of features draws the Indian customers to it. But real success depends on its reliability and aftersales services. However, steering feedback is quite disappointing. As of now, MG has made a game-changer with new technology to the Indian market at a low price.",4,Vishnu Prasad,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-69805.htm
374,MG Hector,"Nice V.I.P. car for the family such luxury car with every valuable feature such as audio controller, relaxing seat, nice tablet which make drive funny also help in long drive with nice define and texture only in 12,08000 rupees. I am happy with this car and feel happy to write Review in this car.",4,Fact On,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/dream-car-in-low-rate-69776.htm
375,MG Hector,MG Hector is an awesome car and feature and very good in this car.,5,Syed Asif Ali,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-69822.htm
376,MG Hector,"MG Hector is high-end features with excellent pricing, It will change the revolution in Market.",5,Ramesh,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/superb-product-69816.htm
377,MG Hector,Made as destructive in its segment....hector loaded with tons of features draws the Indian customers to it....but the real success depends on its reliability and after sales services...however steering feedback is quite disappointing .....as of now MG has made a game changer with a new technology to the Indian market with a low price...kudos MG...welcome Hector.,4,Vishnu Prasad,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/kudos-mgwelcome-hector-69804.htm
378,MG Hector,Seems Excellent car in the Indian market. It will be the game changer in the SUV segment.,5,User,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hecter-new-suv-69786.htm
379,MG Hector,"Perfect car in the price range. It gives a lot of features which comprises of Sunroof, 360° Camera and 6 Airbags. What a buyer needs rest, it gives everything.",5,Harshul Patidar,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/perfect-car-in-best-price-range-69777.htm
380,MG Hector,"Hello MG... A perfect vehicle for us powerful smart and hybrid got attached to our soul this car thank you so much MG lots of love go ahead we all wish to come forward with your new upcoming vehicle and its a next level car keep it up , and you are in the high level there is no other vehicles in this segment to compete with your vehicle we all are happy to see a perfect car for us after a long time once again thank you, MG.",5,B Nayak,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/love-towards-mg-hector-69627.htm
381,MG Hector,Superb and luxurious SUV type car at a low price. It is my favourite car on the list.,5,Vikas Vishnoi,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/most-expensive-car-mg-hector-69700.htm
382,MG Hector,"MG At is best In this price the function provides the british company is perfect as we compare Tata Harrier, Creta, Scorpio these are like dumb.",5,Amit Chhablani,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-69757.htm
383,MG Hector,MG Hector is the best car in terms and looks and features. Getting good features in this car.,4,Suman Paju,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-69755.htm
384,MG Hector,MG Hector is the best car in this budget range with all the useful features.,5,Manish Kumar,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-69739.htm
385,MG Hector,MG Hector is a new car and good features in this car. All is well but the alloy wheel must be 18 inches.,4,Kishan Soni,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/for-alloy-wheel-69716.htm
386,MG Hector,"This is a very good car because this car gives a very superb mileage and very smooth drive, it is better than Marazzo.",4,Mohd Amir,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/roar-like-a-lion-69714.htm
387,MG Hector,"MG Hector is a good car for a middle-class family in this budget range. Also, getting most of the attractive features.",4,Lokesh Kumar,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/good-car-69611.htm
388,MG Hector,The looks are awesome. It is in an affordable price range. The safety features are great.,5,Narasimha Murty,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/an-awesome-car-69711.htm
389,MG Hector,Fully internet car and top features in India with the best price... I love this car.,4,Neeraj Choudhary,"Jul 02, 2019",https://www.cardekho.com/user-review/mg-hector/new-india-new-car-69626.htm
390,MG Hector,"MG Hector is the best car in his segment and its reviews are awesome it has excellent features and it has a cruise control, it is all the system which has been come in this price range and first of all it has 360 camera build quality of good build quality good seats and the most awesome thing is that it has audio commands.",5,Krishnam Tagaya,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/it-is-the-best-car-69538.htm
391,MG Hector,"I just saw MG Hector and found the car out of the world the rates and features are stunning, and great features with the red colour car, which is excellent. Its muscular body is attractive on test ride it feels premium, and the comfortable engine getting in this car.",5,Sumitrawal,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/an-awesome-car-69591.htm
392,MG Hector,Awesome businesses strategy by mg hector competition with everyone in this segment but MG hectare is a very nice car with very nice new features which we get in bigger cars share its premium features in very low budget.,5,Rohit Jain,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/nice-car-mg-hectare-rock-s-69587.htm
393,MG Hector,"I really love this, it is the different from all the cars of its range as it is very stylish and has a lot of features, which I really loved it. I am going to buy this car soon.",5,Lakshay Chopra,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/really-loved-it-69565.htm
394,MG Hector,"Superb from MG Nice innovation from mg, It's human thing experience is the best.",5,Rushikesh,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/superb-experience-69504.htm
395,MG Hector,"I love this Chinese SUV because it is a futuristic car ever made by China, which is totally based on internet connectivity.",5,Deepak Chaurasiya,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/welcome-to-the-indian-car-market-69496.htm
396,MG Hector,Too good...true value for money...world class. All other SUVs were fooling us till now.,5,Ankush,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/true-leader-has-arrived-69453.htm
397,MG Hector,"Worlds best car ever I buy this is the dream of everyone which I think, this is fabulous.",5,Sahoo Movie,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/the-best-one-69564.htm
398,MG Hector,"Very poor experience with MG showroom. Quality also not good in dashboard plastic, the smart system also hangs very consistently.",1,Aadetya Raj,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/not-value-for-money-69464.htm
399,MG Hector,"MG HECTOR IS A VERY NICE CAR, IT WAS MADE BY A BRITISH COMPANY IN INDIA.",5,User,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/british-mg-69537.htm
400,MG Hector,"The best and perfect design of the car ! MG is the best company, bestseller, and wins a lot of awards.",5,Aditya Joshi,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/the-best-car-selling-company-69448.htm
401,MG Hector,MG HEctor is an excellent car with good comfort and safety line car.,5,Maheshchandra Yadav,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/worth-of-money-69443.htm
402,MG Hector,"The exterior is awesome but the interior is a little bit down. How are the cars looks so pretty outside, it would be more luxurious inside too like exterior.",4,Lakhan Chaudhary,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/8-out-of-10-69372.htm
403,MG Hector,"Best car in 9 to 18 lakh and internet is inside in the car, also have 360 packing cameras and last is the space in the car.",5,Sandeep Jangid,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-from-mg-69364.htm
404,MG Hector,MG Hector is the best car in this range with luxurious design. Really a smart car. The thing I like the most is the sunroof.,5,Ashish Dwivedi,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/full-of-smart-features-69328.htm
405,MG Hector,This is a great car with great features. The feature in view is the infotantment system that is a 10.4 inch display with voice controls. It is a car with A.I.,4,Yash Dabas,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/the-internet-car-69442.htm
406,MG Hector,"Best in class, nice looking, powerful engine, and attractive colours.",5,Sahil Kumar,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/powerful-car-69444.htm
407,MG Hector,"Excellently superb SUV, built for those who are power, comfort and technology lover.",5,Hamza Kidwai,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/perfect-suv-69359.htm
408,MG Hector,Excellent car. Amazing car features and a huge body structure.,5,Harman Babbar,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-of-the-world-69329.htm
409,MG Hector,This SUV's design is very muscular and features are very useful. The price is also very low.,5,Dinesh Singh,"Jul 01, 2019",https://www.cardekho.com/user-review/mg-hector/good-looking-car-69441.htm
410,MG Hector,"It's gonna destroy its competition, feature loaded. Many segment fist features. Good mileage. Good ride quality. Brilliant speaker system. 2 6ft people can sit easily with comfortably. But it's difficult to adjust 3 adults at the back seat as the car is not wide. 2 adults and a kid can sit easily. Overall a very good value for money car.",5,Daivik,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/segment-leader-69321.htm
411,MG Hector,"A nice car for the family and for the long road trips but I would suggest MG to release a diesel automatic transmission option and it fully loaded with the features at the last, it is a value for money car.",4,User,"Jun 30, 2019",https://www.cardekho.com/user-review/mg-hector/value-for-money-69323.htm
